サイト,市町,種別,種別根拠,所在地,価格(万円),土地面積(㎡),坪単価(万円/坪),種別上限(万円),地目,都市計画,接道,建築可否,建築可否理由,属人性,検出日,フラグ,詳細URL,判定
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市今沢,1800,205.6,28.9,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_76096839/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市西椎路,1890,157.4,39.7,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78435984/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市西椎路,1890,157.4,39.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_79172006/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市西椎路,1890,157.4,39.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20121290/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市西熊堂,1980,303.7,21.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-13,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21276339/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,1995,164.1,40.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-22,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78883367/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市岡一色,2080,153.9,44.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-02,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20651577/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市岡一色,2080,153.9,44.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-28,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21081411/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,2100,167.3,41.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20069917/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市青野,2150,179.1,39.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78732420/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市小林台,2280,132.3,57.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20580116/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市小林台,2280,132.3,57.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20637819/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市東椎路,2280,141.0,53.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20507900/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡3559-58,2349,163.6,47.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20898518/,不適合
SUUMO 中古戸建 沼津市,沼津市,中古戸建,中古戸建/住宅カテゴリ,静岡県沼津市大岡3559-58,2349,163.6,47.5,3000,—,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-07-18,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21313771/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,2349,163.6,47.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-01,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20937638/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,2349,163.6,47.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-23,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21347035/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市我入道一本松町,2350,148.8,52.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20627981/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市原町中３-14-22,2379,211.0,37.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20898491/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市我入道東町,2480,121.7,67.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-28,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_77639940/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市西椎路,2480,181.8,45.1,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20610370/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市井出,2480,244.5,33.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_79222272/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市新沢田町,2580,136.8,62.3,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_76057540/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市高沢町16-13,2649,109.9,79.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-30,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20898943/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,2650,204.6,42.8,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20152031/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大塚,2680,151.6,58.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20739200/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大塚,2680,151.6,58.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20873467/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市下香貫藤井原,2750,148.1,61.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21072577/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市三枚橋竹ノ岬,2750,109.0,83.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20681893/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大平,2780,200.3,45.9,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20139133/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大諏訪,2874,456.2,20.8,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20354275/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市東間門２,2980,113.2,87.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-23,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20905151/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,2980,323.3,30.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_76257803/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市足高,2980,706.6,13.9,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78724665/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市北今沢,2980,235.0,41.9,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_77497222/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大諏訪,2980,157.0,62.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-07,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21237979/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市東間門２,2980,113.2,87.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20774329/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市東間門２,2980,113.2,87.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20734158/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,2990,199.4,49.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-07,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_79143561/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市西条町,3000,126.2,78.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21058112/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市岡一色588-5,3049,479.4,21.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-30,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20899211/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市戸田,3100,343.0,29.9,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-20,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21331363/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市西熊堂,3450,145.2,78.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20590124/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,3450,162.6,70.1,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-01,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_77674440/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市高砂町,3480,156.4,73.6,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78942505/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市高砂町,3500,156.4,74.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_79184521/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,3500,173.8,66.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-27,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21156314/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,3550,171.7,68.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-01,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_77235919/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市岡一色,3880,141.2,90.8,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20920566/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,4000,130.2,101.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20375685/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,4000,150.1,88.1,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-30,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21177388/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市下河原町２,4100,522.5,25.9,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20113753/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,4150,121.5,112.9,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_79002293/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市岡一色,4280,150.5,94.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_73562338/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市柳町,4380,132.2,109.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_76466195/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市下香貫西村,4480,269.5,55.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78411723/,不適合
SUUMO 中古戸建 沼津市,沼津市,中古戸建,中古戸建/住宅カテゴリ,静岡県沼津市平沼,4500,335.0,44.4,3000,—,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-07-06,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78332942/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市下香貫大久保,4500,824.8,18.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20734157/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市松沢町,4702,177.4,87.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20352748/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大手町５,6000,188.9,105.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_76102489/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市本松下842-2,6114,764.0,26.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78422235/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市足高,6500,1328.8,16.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78186505/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市江原町,6700,409.6,54.1,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-01,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78375595/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市杉崎町,11500,653.6,58.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78396031/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市新沢田町106-3,12000,575.2,69.0,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78951503/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市清谷町１,6.1,51.5,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108737341/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市米田町２,4.9,41.8,,5,田,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108737340/,適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市福守町,5.4,59.1,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000103590624/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市福守町,5.4,50.5,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108744478/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市福守町,6.0,59.1,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108413612/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市米田町２,6.0,60.2,,5,田,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108728827/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市金森町,4.85,47.8,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108567047/,適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市金森町,4.85,47.8,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108651392/,適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸戸建,賃貸カテゴリ（掲載種別）,鳥取県倉吉市清谷町２,7.7,69.5,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108602264/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸戸建,賃貸カテゴリ（掲載種別）,鳥取県倉吉市清谷町２,7.7,69.5,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108610567/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市八屋,4.1,30.8,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108587822/,適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市八屋,4.1,30.8,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108651394/,適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市中江,3.9,43.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108001816/,適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市中江,3.9,43.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108001817/,適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市中江,3.9,43.7,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108651393/,適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸マンション,賃貸カテゴリ（掲載種別）,鳥取県倉吉市米田町,3.14,33.5,,5,田,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000105067298/,適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸マンション,賃貸カテゴリ（掲載種別）,鳥取県倉吉市米田町,3.36,33.5,,5,田,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000105214886/,適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸マンション,賃貸カテゴリ（掲載種別）,鳥取県倉吉市米田町,3.37,33.5,,5,田,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000105067299/,適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市生田,5.65,50.1,,5,田,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108413611/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市生田,5.8,58.6,,5,田,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000106709941/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市生田,4.9,50.0,,5,田,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108051418/,適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市生田,5.7,59.6,,5,田,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000105010069/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市福守町,6.0,59.1,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108444779/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市旭田町,5.9,40.4,,5,田,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107000936/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市旭田町,5.9,40.4,,5,田,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000105594348/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市鴨川町,5.6,58.4,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000099032775/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市生田,5.65,50.1,,5,田,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108444776/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市清谷町１,5.9,50.1,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000105965648/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市福守町,5.45,50.4,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107513754/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市福守町,7.2,62.1,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108454136/,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市東町,5.8,57.1,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000108276122/?bc=100515230751,不適合
SUUMO 賃貸 倉吉市,倉吉市,賃貸アパート,賃貸カテゴリ（掲載種別）,鳥取県倉吉市上井,5.4,52.9,,5,—,—,,—,賃貸のため対象外,,2026-07-24,,https://suumo.jp/chintai/jnc_000107405593/?bc=100508428306,不適合
